title,views,date_time,link,thumbnail
Choosing the Right Cloud Provider | AWS vs Azure vs GCP | GeeksforGeeks,7.9K views,1 year ago,https://www.youtube.com/watch?v=YbPnhezNaUE,https://i.ytimg.com/vi/YbPnhezNaUE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATRoFrpSmY8UXodsNJULRPITr96g
A Journey from NOKIA to PAYPAL | Ft. Palak Awasthi | GeeksforGeeks,3.3K views,1 year ago,https://www.youtube.com/watch?v=6UUTPA0l748,https://i.ytimg.com/vi/6UUTPA0l748/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe7YvO0sMZO0UZ9U4CTCq19xia0g
Make Best Team For ICC Cricket World 2023 | Practice Problem | GeeksforGeeks,479 views,1 year ago,https://www.youtube.com/watch?v=ItY3minkI3o,https://i.ytimg.com/vi/ItY3minkI3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9nkfjqTfg62Jb2UImMqiFFMYAFw
Interview Strategies for Freshers | GeeksforGeeks,5.8K views,1 year ago,https://www.youtube.com/watch?v=tmg6d3T_T6Q,https://i.ytimg.com/vi/tmg6d3T_T6Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqlHlrDk1QeOGRrAr-tkrWxPFjSQ
🏆 GeeksforGeeks Hack-A-Thon: World-cup-Wizard Edition 🌟,380 views,1 year ago,https://www.youtube.com/watch?v=2mW7tclj6mc,https://i.ytimg.com/vi/2mW7tclj6mc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbLdvgAvCnYUvN6nR5cbXn8OFzYw
Ace your DevOps interview | GeeksforGeeks,109K views,1 year ago,https://www.youtube.com/watch?v=I-J28pjrTc8,https://i.ytimg.com/vi/I-J28pjrTc8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDP1_JuHf5zPo040tvtT14vNXRakQ
How to Get Free Google Cloud Qwiklabs Credits | Google Cloud Bootcamp | GeeksforGeeks,12K views,1 year ago,https://www.youtube.com/watch?v=lf-eQH28eAw,https://i.ytimg.com/vi/lf-eQH28eAw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxVbCae632Vnv3ZlTEqMKm5YVfVw
"GeeksforGeeks Community – Connect, Ask, Learn & Grow with Tech Geeks",887 views,1 year ago,https://www.youtube.com/watch?v=dMX0Bel8V94,https://i.ytimg.com/vi/dMX0Bel8V94/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGTgwnexKY-IBZT7hFzDCUJJkYmA
Become a SDET Expert with GeeksforGeeks,54K views,1 year ago,https://www.youtube.com/watch?v=PLxzWN08w54,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjrFPxKo-1YJAn-N0JaMgmqURS8Q
Geeks Premier League 2023 | India's Biggest Content Writing Event | GeeksforGeeks,1.8K views,1 year ago,https://www.youtube.com/watch?v=e0DLnBRZRj0,https://i.ytimg.com/vi/e0DLnBRZRj0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtqtfwFiEK25XfdmlwCuTHb1HUYg
Happy Engineer's Day To You All!,2.1K views,1 year ago,https://www.youtube.com/watch?v=g4M-zfzsqBg,https://i.ytimg.com/vi/g4M-zfzsqBg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMkKgzEY1EXRfemUxDxLrZaAbWUw
Decoding the Modern Job Landscape | An HR Perspective | GeeksforGeeks,837 views,1 year ago,https://www.youtube.com/watch?v=w3ucO_5NHCU,https://i.ytimg.com/vi/w3ucO_5NHCU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyhciganWNX9WwrMqh9xMfyWP-4g
Unlock GATE 2024 | GeeksforGeeks,22K views,1 year ago,https://www.youtube.com/watch?v=4TVPoMDU0Ts,https://i.ytimg.com/vi/4TVPoMDU0Ts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQdEZEdfpWlMAA-31FJ8RmYbyuUw
We Stole This For You,7.3K views,1 year ago,https://www.youtube.com/watch?v=eVV0MO_IBnw,https://i.ytimg.com/vi/eVV0MO_IBnw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFEoSzAP&rs=AOn4CLABWmnUjPbeTnMkesHpU30-mDRAyQ
Career Advancement Test For EWS & PWD Candidates | Student Grant of INR 10 Lakh | GeeksforGeeks,6.1K views,1 year ago,https://www.youtube.com/watch?v=DpCJ74xg93E,https://i.ytimg.com/vi/DpCJ74xg93E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUlme8ipaOigZdNBTDk4mrKm93eg
GfG Mobile App | Android & iOS | Download for Free,11K views,1 year ago,https://www.youtube.com/watch?v=Rsh8xd3aIqw,https://i.ytimg.com/vi/Rsh8xd3aIqw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCI_mkHKCOgP6_Tih1o3-q34SFF5w
🔒 Securing Your Data in the Cloud: GCP's Top SECURITY Features | GeesforGeeks,471 views,1 year ago,https://www.youtube.com/watch?v=rwLBsyQ4rO8,https://i.ytimg.com/vi/rwLBsyQ4rO8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4eic2B7ZwU1Mm2MyHJskg76X76A
GATE CSE Offline Classes | GATE 2024 Crash Course | Delhi NCR | GeeksforGeeks,18K views,1 year ago,https://www.youtube.com/watch?v=a9xiYYqbaHg,https://i.ytimg.com/vi/a9xiYYqbaHg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeu7x6WApgDdJDRKRnwWBvKwD36Q
How to Build a To-Do Application in Flutter | GeeksforGeeks,1.2K views,1 year ago,https://www.youtube.com/watch?v=fNuURHd7POk,https://i.ytimg.com/vi/fNuURHd7POk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMMpKl5xWw7ptXJM13kQzzsVS4sA
How to Use Google Sign-in With Firebase in Flutter | GeeksforGeeks,9.6K views,1 year ago,https://www.youtube.com/watch?v=MRb_2Kg0nRI,https://i.ytimg.com/vi/MRb_2Kg0nRI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRYfdPMHBosynIyH-krLW42ipl2w
Machine Learning on GCP | Harnessing the Power of AI | GeeksforGeeks,552 views,1 year ago,https://www.youtube.com/watch?v=KSTX28pUSeI,https://i.ytimg.com/vi/KSTX28pUSeI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBlR-mWHdHgMbVcR4dAH9JDpWI-cQ
GRAPH Data Structure | What is Graph? | DSA Course | GeeksforGeeks,29K views,1 year ago,https://www.youtube.com/watch?v=gTsoyORhqkg,https://i.ytimg.com/vi/gTsoyORhqkg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmh9hsETlZ6y6BXrfjvY88h6sPNg
Handling Missing Values | Machine Learning | GeeksforGeeks,1.2K views,1 year ago,https://www.youtube.com/watch?v=yFJ2_phRslY,https://i.ytimg.com/vi/yFJ2_phRslY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_HspX804uIJOCHQQZmvvm7VqMew
Security Risks of Cloud Computing | GeeksforGeeks,3.9K views,1 year ago,https://www.youtube.com/watch?v=6lxKkdyvS6M,https://i.ytimg.com/vi/6lxKkdyvS6M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7SJwZgQ5dO2Dh1xkSpNZzboLvGQ
DSA Classroom Program with Placement Assistance | Now in Noida & Gurugram | GeeksforGeeks,149K views,1 year ago,https://www.youtube.com/watch?v=ACZoeLwm_fE,https://i.ytimg.com/vi/ACZoeLwm_fE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_4w1lwQsMpjdVVqBWAfLsE6G_yw
Free Cloud Bootcamp Sponsored by Google for Developers | GeeksforGeeks,2.3K views,1 year ago,https://www.youtube.com/watch?v=uXpOqQEw7Pc,https://i.ytimg.com/vi/uXpOqQEw7Pc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcspAjUSlundJXeNduxfxIU-x6cw
All Your Queries Answered | DSA to Development Program | GeeksforGeeks,3.3K views,1 year ago,https://www.youtube.com/watch?v=kHBzDvj3D2U,https://i.ytimg.com/vi/kHBzDvj3D2U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFVH9oMomkpIy-8S3XIjbIvuU0Lg
10 TIPS and TRICKS to Crack Internships and Placements | GeeksforGeeks,897 views,1 year ago,https://www.youtube.com/watch?v=2QDMIZGeIC4,https://i.ytimg.com/vi/2QDMIZGeIC4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF6ErOV3wQvsZnHXjq9b3KPmBW0g
Complete School Guide for CBSE | Free Resources For School Students | GeeksforGeeks,674 views,1 year ago,https://www.youtube.com/watch?v=1ECMlxC6jbs,https://i.ytimg.com/vi/1ECMlxC6jbs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXj9YiNAcUXeNwf7ascCq9ru2rFw
Master System Design | GeeksforGeeks,87K views,1 year ago,https://www.youtube.com/watch?v=vjWLZYeqiN8,https://i.ytimg.com/vi/vjWLZYeqiN8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7dbBE53hAmfPF-1K4CokW20-tLQ
"Unraveling the Geek-a-thon: The What, How, and Why | Geek-A-Thon | GeeksforGeeks",568 views,1 year ago,https://www.youtube.com/watch?v=6e0v_NhsFMQ,https://i.ytimg.com/vi/6e0v_NhsFMQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOjynZGsneFzNXwJ2ShOsV1vGfYQ
Data Analysis Masterclass | Geek-A-Thon | GeeksforGeeks,1K views,1 year ago,https://www.youtube.com/watch?v=-7Emxpn8DXc,https://i.ytimg.com/vi/-7Emxpn8DXc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwKUmJiwOdZNWD-wmxTvy6wzs79Q
GeeksforGeeks Offline Classroom Program | Now Open In Noida & Gurgaon,43K views,1 year ago,https://www.youtube.com/watch?v=2bPiFkt3Nmg,https://i.ytimg.com/vi/2bPiFkt3Nmg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDA4jZl6hBfHbYema-dykBSRm1SPQ
Kickstart your DevOps Career | GeeksforGeeks,137K views,1 year ago,https://www.youtube.com/watch?v=8gwwlpBwr_s,https://i.ytimg.com/vi/8gwwlpBwr_s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8aOgOhLd0DtDxOW3kPd11W4Opxg
First Ever KBC at our Offline Classes | GeeksforGeeks,769 views,1 year ago,https://www.youtube.com/watch?v=chYg2EAKW2A,https://i.ytimg.com/vi/chYg2EAKW2A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1uQzWVEuMq9rkOoBELuFlpPzj4w
Mega Job-a-thon for Working Professionals | 21st July | GeeksforGeeks,1.3K views,1 year ago,https://www.youtube.com/watch?v=CyOh-WDfUvs,https://i.ytimg.com/vi/CyOh-WDfUvs/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARguIC4ofzAP&rs=AOn4CLC-enfUjlP5B3aavdNg0G_kYyJqdw
Explore GeeksforGeeks Hiring Solutions | For Top Tech Companies | Innovative Hiring Solutions,646 views,1 year ago,https://www.youtube.com/watch?v=GDeoPHRqb5w,https://i.ytimg.com/vi/GDeoPHRqb5w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDP9nXBHCNc717_py2D3luXQsAohw
Geek-O-Lympics 2023 | GeeksforGeeks,3.5K views,1 year ago,https://www.youtube.com/watch?v=hLqJiIu6LzY,https://i.ytimg.com/vi/hLqJiIu6LzY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEMoRTAP&rs=AOn4CLDXcHd6ZDV172dH4TjmsyKMY0f3Vg
Web 3.0 Explained | GeeksforGeeks,2.1K views,1 year ago,https://www.youtube.com/watch?v=zEPRJMk3p90,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDon5_LifSmKSd21d3H2e6yxrcs-w
Geek-O-Lympics 2023 | 1st - 31st July | GeeksforGeeks,1.2K views,1 year ago,https://www.youtube.com/watch?v=GSqepfZLKU0,https://i.ytimg.com/vi/GSqepfZLKU0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhMIDkofzAP&rs=AOn4CLBwJOykJErIkvirYZTCVCLvcvnLCQ
What Is Web Scraping & What It Is Used For | How To Use Web Scraping | GeeksforGeeks,1.3K views,1 year ago,https://www.youtube.com/watch?v=MK15a0ipg-E,https://i.ytimg.com/vi/MK15a0ipg-E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoMbNKbU-1859Oug_5cP5qj1pP4A
Mega Job-A-Thon | Hire Top Talent for Your Company | GeeksforGeeks,1.4K views,1 year ago,https://www.youtube.com/watch?v=cWPqVVobUuA,https://i.ytimg.com/vi/cWPqVVobUuA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm1KHJsTWw8fQgVH1kITb_L56eqg
DSA To Development: A Complete Coding Guide | Complete Coding Program By GeeksforGeeks,176K views,1 year ago,https://www.youtube.com/watch?v=phr8lXH2Ee0,https://i.ytimg.com/vi/phr8lXH2Ee0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmp6I73wbZ7BKzKPOzgfhHO6OYqw
WHAT IS QUEUE? | Queue Data Structures | DSA Course | GeeksforGeeks,13K views,1 year ago,https://www.youtube.com/watch?v=ypJwoz_SXTo,https://i.ytimg.com/vi/ypJwoz_SXTo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwA4osmwncNTWloLvC8VFWKvIQ_w
QUEUE PRACTICE PROBLEMS | Queue Interview Questions | DSA Problems | GeeksforGeeks,6.1K views,1 year ago,https://www.youtube.com/watch?v=KG4dbF5xRig,https://i.ytimg.com/vi/KG4dbF5xRig/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4fjnpzSQ4RRiflvmsuXR4eWNIrw
Free Summer Offline Classes on Python Programing | For Students Aged 14-21 | GeeksforGeeks,107K views,1 year ago,https://www.youtube.com/watch?v=OOLXHwZzHfM,https://i.ytimg.com/vi/OOLXHwZzHfM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBA3K8oR_w8cFqFUccQDW2jPILAig
Python Libraries | Data Science | GeeksforGeeks,2.8K views,1 year ago,https://www.youtube.com/watch?v=nDa75spDmeE,https://i.ytimg.com/vi/nDa75spDmeE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAu3hlyObAnxQasn2-77rM_yLjByw
ITR Filing Made Simple | Documents require to file ITR | GeeksforGeeks,1K views,1 year ago,https://www.youtube.com/watch?v=SWa-tsbaIpg,https://i.ytimg.com/vi/SWa-tsbaIpg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYTfITnAWU8jxAOwwL0n7AfPihlg
Full Stack Development | LIVE Classes | GeeksforGeeks,215K views,1 year ago,https://www.youtube.com/watch?v=cBfC9HLR9Qk,https://i.ytimg.com/vi/cBfC9HLR9Qk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAP_4viR9d7LRG2HNVUAyHd7GdlWA
GeeksforGeeks Classroom Program in NCR,2.7K views,1 year ago,https://www.youtube.com/watch?v=uEhnTpHY26o,https://i.ytimg.com/vi/uEhnTpHY26o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBi799UWA9aWsuDy3-atKb9mMjbAA
WHAT IS ARRAY? | Array Data Structures | DSA Course | GeeksforGeeks,56K views,1 year ago,https://www.youtube.com/watch?v=3_x_Fb31NLE,https://i.ytimg.com/vi/3_x_Fb31NLE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLQEUqmfvnfdLlPoOrTt5mEO0j5g
ARRAY PRACTICE PROBLEMS | Must do Array Questions | DSA Problems | GeeksforGeeks,34K views,1 year ago,https://www.youtube.com/watch?v=J7EhXvnixRM,https://i.ytimg.com/vi/J7EhXvnixRM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDM62Vd3PECR-kOEwolcvbETX569Q
Gate 2024: Prepare for Success! | GATE CSE 2024 | GeeksforGeeks,63K views,1 year ago,https://www.youtube.com/watch?v=G-3vZKPEtKw,https://i.ytimg.com/vi/G-3vZKPEtKw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCIV1bHb6_VjoLs380ged0vUkFKA
Get Started with CP | Competitive Programming Tips | GeeksforGeeks,3.3K views,1 year ago,https://www.youtube.com/watch?v=FCEj-mreXvI,https://i.ytimg.com/vi/FCEj-mreXvI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLaXdFSD5Zw3xvPnkzYEJXJs7vNA
React VS Angular VS Vue | GeeksforGeeks,25K views,1 year ago,https://www.youtube.com/watch?v=sA2vgFR-fZc,https://i.ytimg.com/vi/sA2vgFR-fZc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtXgx_o4hSSNyE_dRB088Bv1uiQQ
GeeksforGeeks Classroom Program | Now in Noida and Gurugram!,269K views,1 year ago,https://www.youtube.com/watch?v=16D2cuRy5JY,https://i.ytimg.com/vi/16D2cuRy5JY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWJqp7mvO4tjQM5oxH_mJy2Ju4qw
Transformers in NLP | GeeksforGeeks,21K views,1 year ago,https://www.youtube.com/watch?v=-eqjV5dwb9Q,https://i.ytimg.com/vi/-eqjV5dwb9Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqPW2Tgz85sa7TvoEtCDSYH681AQ
Jobs that AI can't replace | GeeksforGeeks,4.5K views,1 year ago,https://www.youtube.com/watch?v=uY05MFnSMwU,https://i.ytimg.com/vi/uY05MFnSMwU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVjnJrKieRwVJgEnAPxULO38hMkw
Job Fair for Students | Till 25th May Only | GeeksforGeeks,83K views,1 year ago,https://www.youtube.com/watch?v=1GEegOb3fHE,https://i.ytimg.com/vi/1GEegOb3fHE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhZIFkoWTAP&rs=AOn4CLDWD19sJjNhUuLAGpy8ueplIkSloQ
"Flutter: ""Pros and Cons"" | GeeksforGeeks",8.4K views,1 year ago,https://www.youtube.com/watch?v=0gnaXUiSELY,https://i.ytimg.com/vi/0gnaXUiSELY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxAUddkQg1nCHNLB_xbRk97kxjsA
Hire Best Talent with GeeksforGeeks,14K views,1 year ago,https://www.youtube.com/watch?v=xifGlf39ahQ,https://i.ytimg.com/vi/xifGlf39ahQ/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhWIF4oZTAP&rs=AOn4CLD0P_bfFlzP_hw7q4HwmSfU69xeMQ
Tech Jobs without Degree | GeeksforGeeks,2.1K views,1 year ago,https://www.youtube.com/watch?v=5jHvfzt8Ors,https://i.ytimg.com/vi/5jHvfzt8Ors/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpq1HF6phihrAL-2zrHzQbypIdEQ
Start your writing Journey | Geek Author Badges | GeeksforGeeks,1.7K views,1 year ago,https://www.youtube.com/watch?v=ISPOKldx90E,https://i.ytimg.com/vi/ISPOKldx90E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEJEBjlB3EOlu9zKDa4A8oR2lYkQ
Presenting: GeeksforGeeks Author Badges | Honoring the Writer in You!,1.3K views,1 year ago,https://www.youtube.com/watch?v=kW9BohViP04,https://i.ytimg.com/vi/kW9BohViP04/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAke2WXH3Vlmsp3ekRwZIyWg-Yibg
Create Your Own Apps Today | GeeksforGeeks,35K views,1 year ago,https://www.youtube.com/watch?v=LycNCWC3g18,https://i.ytimg.com/vi/LycNCWC3g18/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRHvJ09oqT8eOCxRN20xS-ZhkqWA
Top 10 DSA Topics | Master these To Ace In Your Career | GeeksforGeeks,2.8K views,1 year ago,https://www.youtube.com/watch?v=t8aN8nczZlA,https://i.ytimg.com/vi/t8aN8nczZlA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFuci_O_RpvgZD8nWFz-FnelUQ5A
Ernie vs ChatGPT | GeeksforGeeks,1.7K views,1 year ago,https://www.youtube.com/watch?v=iM-EpJHn59Q,https://i.ytimg.com/vi/iM-EpJHn59Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2D5rUyMUqfFCLZmyhgjwE0eqQ4w
Rule the Coding World with Geek Summer Carnival | GeeksforGeeks,25K views,1 year ago,https://www.youtube.com/watch?v=zLj3Qb9T2Q4,https://i.ytimg.com/vi/zLj3Qb9T2Q4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCh3ZCRjsSGxy5VvS93RFwF17Tt6w
How to become a Full Stack Developer | GeeksforGeeks,5.6K views,1 year ago,https://www.youtube.com/watch?v=uSx5XsCkX3c,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIVndnDMQdklXoWDKBKva7Vxzb9w
Office Video Leaked 😰🤯,6.1K views,1 year ago,https://www.youtube.com/watch?v=i_HlQl7Tg9Q,https://i.ytimg.com/vi/i_HlQl7Tg9Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtz836KW8sec9uao37zWRhK2jYzw
UI/UX Trends every Startup must know! | @thegeekmonk1707 |GeeksforGeeks,1.1K views,1 year ago,https://www.youtube.com/watch?v=_E6_jZJAT3k,https://i.ytimg.com/vi/_E6_jZJAT3k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa4mNyZ9cOUtIwGsOiqlJ1qJIW5g
Age is Just a Number: The Story of a 14-Year-Old CEO | CodeCast | GeeksforGeeks,16K views,1 year ago,https://www.youtube.com/watch?v=TASew4CmC9w,https://i.ytimg.com/vi/TASew4CmC9w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZgZTBGpNw0pQVd2vt8mOMRNSyIQ
How to Use GPT 4 | How it's better from GPT 3 | GeeksforGeeks,4K views,1 year ago,https://www.youtube.com/watch?v=Mnx3TAgbX7o,https://i.ytimg.com/vi/Mnx3TAgbX7o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOEvLU5ZKoiDukqcH4_kC6Qs8F2w
